min_x_norm,skewness_x_norm,var_y_norm,max_y_norm,kurtosis_y_norm,mean_z_norm,median_z_norm,skewness_z_norm,mean_acc_magnitude_norm,min_acc_magnitude_norm,kurtosis_acc_magnitude_norm,skewness_acc_magnitude_norm,corr_xz,label,activity_type,file
-2.972377825666272,-1.4612357430675864,1.3635564078199598,1.5824273018070967,-0.3560535665357101,0.16902511435619796,0.31021692780592736,-0.33080129434253225,1.7718598596340682,0.6009530159975687,2.516438793528959,0.9327572549292146,-0.4757549236136397,0,ADL,UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-36-23.csv
-1.1431358864012988,-0.1936284677304471,1.3599705600992396,1.3106768041642207,-0.5157006745023063,-0.04118224009368266,0.009026862016692847,-0.37391413586803446,1.5336069199279192,0.5457490967898835,-0.3799156709030522,0.6368732226116479,-0.3541848106532345,0,ADL,UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-36-58.csv
-1.3293908972124306,0.23589137808469757,1.2142701787984,1.8695005384992025,-0.38034802744956897,0.3373380157909309,0.4457631995043539,-1.1205305569918096,1.7503783042647596,0.731067463496085,-0.07796638615977924,0.8168579147805818,-0.4611082650218964,0,ADL,UMAFall_Subject_01_ADL_OpeningDoor_3_2017-04-14_23-37-35.csv
-2.6880657966595005,-0.8959062196033653,1.0244406735286693,2.327378581982719,3.139312910605889,0.3684845826090082,0.3675758749277026,-0.5332466144424512,1.6082364448241833,0.38177109285371963,-1.4402724450960267,0.34636024017096934,-0.5865229347947474,0,ADL,UMAFall_Subject_01_ADL_Sitting_GettingUpOnAChair_1_2017-04-14_23-28-16.csv
-2.414851136581968,-0.13455825356296564,0.7894695957276938,1.1044610947233486,-0.9743287719897626,-0.1160855132961623,-0.1969083910853474,0.266991789989569,1.6021638056689895,0.28783888125754875,-0.7017542433239052,0.4768519060426173,-0.6727917346245468,0,ADL,UMAFall_Subject_01_ADL_Sitting_GettingUpOnAChair_2_2017-04-14_23-28-52.csv
-2.0140271248474404,-0.38643609188475914,0.756980863155643,1.5127687673484085,1.8192783899045217,0.269004108447306,0.3688176952657307,0.24546968428478416,1.6566790050090983,0.7061472869949955,-0.20538681380094248,0.5446483032438681,-0.6472004405880287,0,ADL,UMAFall_Subject_01_ADL_Sitting_GettingUpOnAChair_3_2017-04-14_23-29-29.csv
-2.710249648153387,-1.125502678923697,1.8346990262348237,3.6159200204905355,1.264843655339206,-0.30632778611685413,-0.012938688405341976,-0.25074224968982484,1.8079356286474064,0.6935989120798731,0.28975471688635057,1.1498193097367613,-0.15432588491807048,0,ADL,UMAFall_Subject_01_ADL_Walking_1_2017-04-14_23-25-52.csv
-1.6535431748400236,-1.0356713186463293,0.6150855348334108,2.8075192598478864,1.1663334766823805,-0.3011065238826941,-0.02546071892815812,-0.6876723421488041,1.4914377753089016,0.46501152969789167,-0.838959625440578,0.4301610151632264,-0.401942127772132,0,ADL,UMAFall_Subject_01_ADL_Walking_2_2017-04-14_23-26-33.csv
-0.9411856098340052,-0.3415610816413748,0.48830229049136575,0.9421093263786319,0.6634453217755985,0.18885689582092124,0.08158298794275681,0.2547666690115717,1.1897273094657534,0.1382827962031523,-0.12522420255175382,-0.22692004574910238,-0.6529168558216766,0,ADL,UMAFall_Subject_01_ADL_Walking_3_2017-04-14_23-27-12.csv
-1.214257810260281,0.9820316726174421,0.5036321893271078,1.2612081445414578,1.6987145521508387,0.25444600732969086,0.3051522123323992,-0.23649564524854735,1.1444810944811314,0.44141902811004186,-0.5657251179739955,0.4465042345444848,-0.7186151062282452,0,ADL,UMAFall_Subject_02_ADL_Aplausing_1_2017-04-26_19-47-07.csv
-1.3769902705073198,0.1467980592412338,0.46481151515510183,0.648327714282415,-0.3079657381290648,0.15237339616658188,0.39922138129793283,-1.1247248488666173,1.3896687239841208,0.5748580696832412,2.2377028232929366,1.3994316003401412,-0.6671700877691309,0,ADL,UMAFall_Subject_02_ADL_Aplausing_2_2017-04-26_19-47-43.csv
-1.9989677283034948,-1.0375641930225636,2.0721107915659673,2.294613654028693,-1.101715511249672,0.14383375984196267,0.21335697656082078,1.0590728620884795,1.7187381709251572,0.4443607308233351,-1.1108814923289276,0.06190178885298516,-0.6428398915665534,0,ADL,UMAFall_Subject_02_ADL_Aplausing_3_2017-04-26_19-48-18.csv
-1.6638025625613322,0.29604758913184154,1.2692819131966406,2.614697642614178,1.102592952595045,0.12373394166087154,0.367251128949204,-0.4923984580147468,1.9584684044106024,0.9541353233579438,-1.2024725755474763,-0.10417187332357611,-0.727861408067586,0,ADL,UMAFall_Subject_02_ADL_Bending_1_2016-06-13_20-25-34.csv
-1.0866526147016065,0.09724537799549932,0.38158839969039504,0.9320807899986693,-0.39432646104155866,0.22829849997895632,0.0794369304528054,0.20414289985891487,1.2556531491988319,0.3257405174439926,-0.7100011821445347,0.07665594008253512,-0.5181502313828732,0,ADL,UMAFall_Subject_02_ADL_Bending_2_2016-06-13_20-26-15.csv
-1.5809092160190716,0.3407641632956895,0.6153724081854838,1.4523630394876506,-0.8207475610241368,-0.2696298725758531,-0.03146930334585797,-0.26088807314894025,1.2707075813244828,0.3031028825577949,1.6876808175242992,0.908528251045838,-0.4062106121995703,0,ADL,UMAFall_Subject_02_ADL_Bending_3_2016-06-13_20-26-59.csv
-1.4901318463623066,-0.5389871714387805,0.2987173045544857,0.6609746305576061,-0.107355849374982,0.0870976843333447,0.1833905165487579,-0.6434556152684562,1.3459159963131246,0.720886415656848,3.3318584450573248,1.545387894241554,0.03555481317144836,0,ADL,UMAFall_Subject_02_ADL_HandsUp_1_2017-04-26_19-42-49.csv
-0.8946220484827055,-0.3982109923135381,0.9995631513423934,1.1998065855001918,-1.864129819373189,-0.31479778733338226,-0.3995563876913489,-0.1128126620327458,1.3581876937362434,0.7320444028227254,-0.13590056812464013,-0.14968044371969227,-0.443558236126373,0,ADL,UMAFall_Subject_02_ADL_HandsUp_2_2017-04-26_19-43-25.csv
-2.5195837164209753,-1.9077135045824176,1.4046596712210855,2.2389069272550572,1.4213929796267708,-0.2619223453544335,0.10674629913070297,-1.5705632435550054,1.602110566704053,0.49879772360455255,-1.4381215145146096,0.717737575185733,-0.6165603985728096,0,ADL,UMAFall_Subject_02_ADL_HandsUp_3_2017-04-26_19-44-00.csv
-1.7167171740729614,-1.0479382431140463,2.3023638545991036,3.2455974856045193,1.255685153296798,-0.2669121005757238,-0.2414775714876404,0.9451599808614877,1.6950640761242506,0.6081704648952543,0.7830223088679134,1.3062194346050915,-0.5271255599933413,0,ADL,UMAFall_Subject_02_ADL_Hopping_1_2016-06-13_20-37-40.csv
-2.0201399078456617,-0.2827651052760714,1.6678848539753675,2.832685682685894,2.152081923463787,-0.20251599093629916,0.027245241619414808,-0.39916512084577077,1.863128192783961,0.39632640536768815,-0.6860665494239298,0.4124253620826278,-0.23277073650510285,0,ADL,UMAFall_Subject_02_ADL_Hopping_2_2016-06-13_20-38-22.csv
-0.16944718139564072,0.8598009495682598,1.1322845444240097,1.1687540992272492,-1.0664407309769268,0.06406672514626169,0.2091768778354577,-0.48331077173425774,1.6389664180395958,0.7728196036792367,-0.6276409160094825,0.9679666404716001,-0.5173258022910018,0,ADL,UMAFall_Subject_02_ADL_Hopping_3_2016-06-13_20-39-00.csv
-1.4465694187003781,0.16765423125852397,1.852097872248662,1.82803949812924,-0.846399100535113,0.42806999300953286,0.5617269536763834,-0.6846762694767614,1.7209499447288803,0.6936184462429239,-0.05358868949131157,0.5773695970508527,-0.6692357686194194,0,ADL,UMAFall_Subject_02_ADL_Jogging_1_2016-06-13_20-40-29.csv
-1.366866524805349,-0.5706933047772708,0.5730471620601703,1.1199981551339173,-0.15145889942432422,-0.2172541539192915,-0.4383959276699614,0.6555189319580508,1.426360226818927,0.5072813713846975,0.5237078881040462,-0.48798366994684644,-0.3368585256934636,0,ADL,UMAFall_Subject_02_ADL_Jogging_2_2016-06-13_20-41-08.csv
-1.5883758148848535,-0.47404453667509217,1.1836791242456768,1.2509543359423856,-0.30626135736178295,-0.0410702247418978,0.1745328370717215,-0.6661773421514785,1.6010385317053561,0.5875154665569242,-0.7977747739839796,0.3388898977879429,-0.39958017064116297,0,ADL,UMAFall_Subject_02_ADL_Jogging_3_2016-06-13_20-41-46.csv
-0.9905005017189255,-0.3729338447341621,0.6015492179550633,0.8930536071693328,0.7641915284193259,-0.263396752859634,-0.14284829655648626,-0.28816282716269065,1.3935031710591261,0.6490359551180755,-1.170336480294142,0.5166712021195284,-0.36233609080698004,0,ADL,UMAFall_Subject_02_ADL_LyingDown_OnABed_1_2016-06-13_20-32-16.csv
-1.188110325305578,-0.027347837486082063,1.2449520953828728,1.9788883161233983,-0.5833425779697556,-0.013252000744851092,0.12943460708545174,-0.3011022286983726,1.3327903898785916,0.8114076506539849,-1.532286992505577,0.4689220075288234,0.003202403563185893,0,ADL,UMAFall_Subject_02_ADL_LyingDown_OnABed_2_2016-06-13_20-32-56.csv
-2.3031860132618234,-0.9762498403983058,0.9679559309811477,0.788615729115357,-0.3037707651785202,0.156008368960469,0.15086587632925513,-0.18142814976337404,1.5730247847773269,0.16246421721269183,-1.4174262589151492,-0.1318097733550331,-0.689567543484336,0,ADL,UMAFall_Subject_02_ADL_LyingDown_OnABed_3_2016-06-13_20-33-39.csv
-1.4639505248516853,0.2891544610603826,1.0436520673805463,1.5799778352705174,-0.2973179149849887,-0.3759980847698605,-0.7265064610966886,0.822823925157576,1.704293766358692,0.4982124406653725,0.04970132193054866,-0.726876699201213,-0.15462130893330034,0,ADL,UMAFall_Subject_02_ADL_MakingACall_1_2017-04-26_19-40-37.csv
-1.1804502956256806,0.9125081115141235,1.5818891121367329,1.341470212199386,2.7336278613301204,-0.1286877555324008,0.18856676697269817,-0.9559096759872483,1.6165027779092234,0.5024052381987533,4.393243885547865,1.9632617571117745,-0.38360858132211306,0,ADL,UMAFall_Subject_02_ADL_MakingACall_2_2017-04-26_19-41-16.csv
-0.9145833759106663,-0.16939110668049676,0.8258276233008542,2.371193854693482,3.505011895915409,-0.07064831026892016,-0.025892874481533972,-0.8910492078836932,1.1976737340544956,0.3947938044285836,3.1998155036198526,1.3436702310552864,-0.32748759329034827,0,ADL,UMAFall_Subject_02_ADL_MakingACall_3_2017-04-26_19-41-56.csv
-0.7517027820408605,0.4435811674537325,1.0356979150644643,1.8448633452855696,-0.9521805992403145,-0.07997806344352752,0.17978825440374377,-0.4004701334181083,1.3519184083614018,0.17109474472118885,-1.2452284396232507,-0.17602370300696926,-0.2587063815847884,0,ADL,UMAFall_Subject_02_ADL_OpeningDoor_1_2017-04-26_19-45-05.csv
-2.018894200208347,-1.6371899493117257,0.6961699784336891,0.9811072944676273,-1.1398992872477316,-0.23776247544556428,-0.47084726385159603,1.2661968345124162,1.3313368796731126,0.7271613404391505,2.20861851708659,1.4614543401414275,-0.5221949587379732,0,ADL,UMAFall_Subject_02_ADL_OpeningDoor_2_2017-04-26_19-45-44.csv
-4.049252207904372,-2.10573799780848,1.9364984263799683,2.5750890537079703,-0.8737453088673979,0.5396255734735029,0.45950932030281166,-0.002421464030047965,1.7945648065321977,0.820215102576281,8.444190679035302,2.6474880952920263,-0.41655240219180484,0,ADL,UMAFall_Subject_02_ADL_OpeningDoor_3_2017-04-26_19-46-20.csv
-1.3368724784155637,-0.5644509576015933,1.632705926198433,1.871700675516259,-0.39118442828890343,-0.22843108629484377,0.09475838539834133,-0.7833039124362445,1.4441610083413507,0.3315881379436937,-0.6246748453560169,-0.08824345172921688,-0.5941901208972253,0,ADL,UMAFall_Subject_02_ADL_Sitting_GettingUpOnAChair_1_2016-06-13_20-34-55.csv
-1.3937957942595505,-0.11182480493594339,0.6581905049468966,0.45749305637128346,-1.395390663145442,-0.2394640370539269,-0.2259312816303668,-0.3750123550936042,1.373203976424379,0.5078433687492597,-0.5826172076987715,-0.23432270318778683,-0.2439554218537572,0,ADL,UMAFall_Subject_02_ADL_Sitting_GettingUpOnAChair_2_2016-06-13_20-35-34.csv
-1.6901398492736992,-0.06781612363161668,0.8843870392787768,1.9412976454584758,0.4333355902472036,-0.09365629997760477,0.42867900589532293,-1.236377104792124,1.5921730585490306,0.5505907025234967,-0.670082247555345,0.4991722053956953,0.1795704933275707,0,ADL,UMAFall_Subject_02_ADL_Sitting_GettingUpOnAChair_3_2016-06-13_20-36-13.csv
-1.5365381165463081,0.6427340596608492,0.9809830228664503,1.2610595342518058,-0.8068175169409528,0.1493589293140294,0.2706201855749417,-1.1443177239950122,1.561831988358879,0.51251164743635,3.5818684892624315,1.6399302179158972,-0.7642607461808258,0,ADL,UMAFall_Subject_02_ADL_Walking_1_2016-06-13_20-27-49.csv
-1.220779561294639,-0.3391027067503653,0.6387214025164547,0.8920366034036933,-0.5004664259427716,-0.4819671793015398,-0.05207097912583261,-1.1874165308250115,1.6408273637541848,0.16803612466752288,4.96229838841357,1.7806450050735168,-0.6119304849887353,0,ADL,UMAFall_Subject_02_ADL_Walking_2_2016-06-13_20-28-31.csv
-0.8682816635921513,-0.24258432869768817,1.8701294384891085,2.5028338299047697,-0.9941191344543432,0.03671001768297892,0.08366555858965882,0.7435356174729677,1.45699750550698,0.4596861808877698,-0.9449865208226651,0.07085040796664363,-0.671137529668553,0,ADL,UMAFall_Subject_02_ADL_Walking_3_2016-06-13_20-29-14.csv
-1.9430762321938084,-0.5898816081287739,1.2580032501616538,1.6937963568892616,-0.5022727682984041,0.30611844496775514,0.393723605450476,-0.347834375919354,1.4614844859412557,0.4274225167273426,-1.3602612235918452,-0.3540307413017549,-0.4885663650355515,1,Fall,UMAFall_Subject_02_Fall_backwardFall_1_2016-06-13_20-51-32.csv
-2.414117535951671,-1.0349993441021041,1.2660244917492252,1.7225967023615463,-0.755696916310796,0.40630137320620746,0.44620499964351457,-0.004118228875516149,1.5993708108253453,0.8053492374605072,0.7072104317531434,0.9518432942337656,-0.5592709122256766,1,Fall,UMAFall_Subject_02_Fall_backwardFall_2_2016-06-13_20-52-16.csv
-1.0799765151609027,-0.6004351257077158,0.36573038328660273,0.8285771045068014,0.19292976667272743,-0.28427108378891175,-0.32931319463571374,0.5524938024784984,1.107375765135297,0.2759885598778967,-0.07842386893339048,-0.462616565810995,0.41842105025594856,1,Fall,UMAFall_Subject_02_Fall_backwardFall_3_2016-06-13_20-52-55.csv
-1.5423425078079178,0.08927831129104728,1.5219585965720939,2.0741484712458034,0.04651495701850683,0.20557679175614788,0.23408049110775236,0.1620313759963804,2.0158134830313537,0.8020046750071247,-0.9721599815689741,0.39446568038855695,-0.7648875989779703,1,Fall,UMAFall_Subject_02_Fall_backwardFall_4_2016-06-13_20-58-40.csv
-2.5546856122252284,0.44077177733877326,1.1591808455929753,1.6123063382123974,-1.4285879071550656,0.20990094565888273,0.263679814482059,-0.3493730948815911,1.8170824523584737,0.7098306846366106,-0.730095671391811,0.38373818779470154,-0.6561064809610645,1,Fall,UMAFall_Subject_02_Fall_backwardFall_5_2016-06-13_20-59-19.csv
-1.4349263658984917,-0.2505886772471732,1.1879274660225867,1.3307110548519285,-1.6115770749965364,0.003719928573008966,0.06722172541558927,-0.3921853106756338,1.3562471743847067,0.5450923362043396,-0.5547633124793476,0.6474829348497009,-0.6592453852600911,1,Fall,UMAFall_Subject_02_Fall_backwardFall_6_2016-06-13_20-59-59.csv
-1.0851446741863753,-0.49467195462011304,0.34917063854942193,0.5242560091645401,-0.388964462658854,-0.04209967115862986,0.07237068404123359,-0.4103696015787677,1.3374708764876082,0.8223120348320037,-1.6475536896554168,0.1053903137704509,-0.3893726656184043,1,Fall,UMAFall_Subject_02_Fall_forwardFall_1_2016-06-13_20-43-52.csv
-1.2251617645739938,1.2686022443171583,0.9067765598259736,1.597134406334197,-0.18868748646269307,0.020719013433128836,0.23250702929742317,-0.21114763161401093,1.313751488555902,0.45759369605237427,2.7863772750690146,1.2765572384507478,-0.4876231113139475,1,Fall,UMAFall_Subject_02_Fall_forwardFall_2_2016-06-13_20-45-53.csv
-2.3128670782043383,0.17659567718323213,1.6953641439269007,2.8692100894507724,1.1463306392328434,0.26318760044609135,0.6858243432700701,-0.978234536988701,1.6644498456268355,0.3682093669465007,0.47679874647620757,1.1504427524500411,-0.46933852649590824,1,Fall,UMAFall_Subject_02_Fall_forwardFall_2_2016-06-13_20-48-20.csv
-1.7838599932332013,0.11447583977760954,0.5536546200906205,0.878090621268543,0.00970543331163709,-0.22544587508653047,-0.3647886480422259,0.4322264193165628,1.4676703886036455,0.35947924013230065,0.2850640090165464,0.4303273241454948,-0.5727018487807566,1,Fall,UMAFall_Subject_02_Fall_forwardFall_3_2016-06-13_20-47-36.csv
-1.4213961866290639,-0.029476414639919974,1.0282211882720447,1.594312002877307,-0.6494451714140039,-0.8390454390921862,-0.8455811944720071,-0.13526466679870577,1.541332216545843,0.479556478487307,-0.18361101070758412,-0.487257786574678,0.19050606140213971,1,Fall,UMAFall_Subject_02_Fall_forwardFall_4_2016-06-13_20-53-39.csv
-1.1817651137113054,-0.5642207095612962,0.9334512556476156,1.1982903147790407,0.17556841580426985,-0.44645306220173264,-0.7117169241597814,-0.0485505178536858,1.4541409320440666,0.6305878506923569,-0.6682383644001288,0.5364035502826839,-0.13687330844131745,1,Fall,UMAFall_Subject_02_Fall_forwardFall_5_2016-06-13_20-54-39.csv
-1.6047943810119993,0.18031428422961443,1.9591471181331068,2.1053056325560333,-1.629664144453371,-0.5535584746280366,-0.5221497461934286,-0.25537249328374617,1.9513240882462128,1.2137360093882488,-0.6123568153313261,0.9488414166042707,-0.20134432101708916,1,Fall,UMAFall_Subject_02_Fall_forwardFall_6_2016-06-13_20-55-19.csv
-1.3668714215135136,0.28135086457293457,1.6838268958288558,0.5276824739912742,0.9896658072953244,0.48094571861007773,0.389836245753563,-0.5611536720271547,1.6981859605548622,0.5403226221216957,1.7273440444729893,1.4295506860977691,-0.8171174390199101,1,Fall,UMAFall_Subject_02_Fall_lateralFall_1_2016-06-13_20-49-17.csv
-1.6787288492140358,0.07355330022699358,1.2233046950322426,1.5321052603862728,0.6504625374967321,0.119777948583468,0.32282066985248953,0.5407235782104518,1.6259956203313188,0.2577761957290643,-1.6784993169419904,-0.1364702431215933,-0.28706877908338363,1,Fall,UMAFall_Subject_02_Fall_lateralFall_2_2016-06-13_20-50-00.csv
-1.618180372251017,-0.1552796763635091,0.8639570016465058,1.6150637005836472,-1.4948546645089646,0.20468052521942204,0.394929920757921,-0.42472595597601887,1.5068970263105186,0.22826924407988122,0.16118582571841022,-0.9451925920655972,-0.007870194786774679,1,Fall,UMAFall_Subject_02_Fall_lateralFall_3_2016-06-13_20-50-52.csv
-0.4371306157379528,1.1759397705222945,0.5050173608471292,0.9432272010780665,3.069618012103845,0.09947835935081277,0.270784829710768,-1.7200423609651359,1.073176608409064,0.49052415327023985,9.511067878887758,2.963654161241418,-0.8728549271817853,1,Fall,UMAFall_Subject_02_Fall_lateralFall_4_2016-06-13_20-56-03.csv
-1.9182792018576391,-0.6642020413808849,0.34250073386745955,0.5585694995967752,-0.6760664827022973,-0.32042269767264253,-0.05238986635684779,-1.6848025030641212,1.4624261651125103,0.16191042716584172,0.6525924351707895,0.540603995061425,-0.47775382731873944,1,Fall,UMAFall_Subject_02_Fall_lateralFall_5_2016-06-13_20-56-57.csv
-1.002229244872079,0.5222568051946115,0.6816374053721199,1.8046584653115756,0.7374598760350062,-0.15513803779212296,-0.06874834888995911,0.2562538576137483,1.2062712826306,0.3465827018149201,-0.0028783562340644053,0.378980816055513,-0.21337439477380044,1,Fall,UMAFall_Subject_02_Fall_lateralFall_6_2016-06-13_20-57-48.csv
-0.909580047673159,0.3594524704981515,0.7571901966133615,1.678939646301963,0.4499770431445782,-0.16903448769834672,0.01650522824590238,-0.2952156329513785,1.491709588401675,0.6391506599724224,-0.4836013360648064,0.5019437412116708,-0.6445610859936379,0,ADL,UMAFall_Subject_03_ADL_Aplausing_1_2017-04-14_23-57-50.csv
-3.815368718880695,-0.9620052419332104,1.1372829372794209,2.606017869827387,1.5695393419554815,-0.10311484580760621,0.12559339185047405,-0.7769581508765702,2.001698743292145,0.8692230942336483,0.06011069075559039,0.9013538407269863,-0.5140162093972691,0,ADL,UMAFall_Subject_03_ADL_Aplausing_2_2017-04-14_23-58-27.csv
-0.8719431753043785,0.5884601646045091,0.554233041209481,0.7984997537620159,-0.028155691287525375,-0.17431526388895505,-0.3955774313964623,0.19768910156783284,1.6749780843028672,0.6369435773468676,-0.7736923658802874,-0.09464890064893587,-0.5743242246066289,0,ADL,UMAFall_Subject_03_ADL_Aplausing_3_2017-04-14_23-59-06.csv
-2.3336008387620466,-1.2484403849643368,0.456120133598592,1.1794515291365069,-0.9129207310850109,-0.690935887996768,-0.8946495748236989,0.3528653811818334,1.3863415931726537,0.3509440900931062,-0.9241424444085324,0.23609101430325108,-0.1751938166425222,0,ADL,UMAFall_Subject_03_ADL_HandsUp_1_2017-04-14_23-52-34.csv
-2.292414310550659,0.7791799088309194,1.0077921914953245,1.4368785108499151,2.4391101172661536,-0.2431623689417655,-0.13311000674886111,-1.2455548549743596,1.7444920955720562,0.46328330777727433,4.91136143457824,2.050562295496849,-0.5181023916558409,0,ADL,UMAFall_Subject_03_ADL_HandsUp_2_2017-04-14_23-53-12.csv
-2.5370471948420406,-0.5808791149108498,0.8598720658645672,1.9568979322938258,-0.34123120916351946,0.07721252963526239,0.1235446799179012,-0.1808074865725827,1.6256014149557552,0.36707887467254324,-0.5173429449647942,0.847874940992083,-0.7889398772549393,0,ADL,UMAFall_Subject_03_ADL_HandsUp_3_2017-04-14_23-54-54.csv
-1.1515397800298228,-0.10019729062378593,0.7418531168909304,1.6337360702642973,0.03556961638386458,-0.217604990727959,-0.052376485050015985,-0.47680674796772554,1.4581952685029196,0.16645012469983733,0.319221994096786,-0.5216375095169544,-0.5711493454028873,0,ADL,UMAFall_Subject_03_ADL_MakingACall_1_2017-04-14_23-49-17.csv
-2.2350299103558657,-0.6432585380209487,0.7993446436721428,1.6523111487127924,0.18139134777109422,-0.1301423733933665,0.056594753938582966,-0.3837411837365947,1.4329241977708904,0.45676638021298055,0.3014665598627726,-0.16240178589677784,-0.26418149667509305,0,ADL,UMAFall_Subject_03_ADL_MakingACall_2_2017-04-14_23-49-56.csv
-1.6850447475935053,-0.21555764282610046,0.8710209554359749,2.1791369007582637,1.4496844654781036,0.4855062511565335,0.404367020783689,-0.08547191127522846,1.4563189535437309,0.8502848889762007,0.3216943342918315,1.1293509410999718,-0.672814362867271,0,ADL,UMAFall_Subject_03_ADL_MakingACall_3_2017-04-14_23-50-36.csv
-1.9680608346191293,-0.46585804964758737,0.6747490980532237,0.8951042975180699,-1.6506919088226106,-0.1870636288818196,-0.2377664474205231,0.09889847146511418,1.411685645222455,0.724013701064157,-0.3529916618826272,0.882615289012642,-0.495878413002534,0,ADL,UMAFall_Subject_03_ADL_OpeningDoor_1_2017-04-14_23-55-44.csv
-2.4075494389814214,-1.7428057033472797,0.4939168705499651,1.4315673548501062,0.23112808531539475,0.4957049563678976,0.2807511016856729,0.728046315054626,1.2959408856340895,0.3223790817018779,5.223157763323707,1.890359917973483,-0.6382851367826254,0,ADL,UMAFall_Subject_03_ADL_OpeningDoor_2_2017-04-14_23-56-22.csv
-1.9753861338204204,-0.20315095811671413,1.2577305569694424,1.4286737500565685,-0.940994399543643,-0.4097557312415649,-0.3398122988779896,-0.08099482097936948,1.770854059428366,0.8141838859963659,-1.393639720439216,0.5782581829890253,-0.7814332599131585,0,ADL,UMAFall_Subject_03_ADL_OpeningDoor_3_2017-04-14_23-57-06.csv
-1.5590402149122369,0.01928855120919513,0.45615879251054314,0.8257135494182696,-1.2088388942671018,-0.2076271975142827,-0.22857910942307963,-0.7439291849647135,1.3381366636546395,0.514412375013735,3.572896903098642,1.7057371370900267,-0.4448927792664672,0,ADL,UMAFall_Subject_03_ADL_Sitting_GettingUpOnAChair_1_2017-04-14_23-46-20.csv
