file,activity_type,label,subactivity,age,height,weight,gender,timestamp,x,y,z,x_filtered,y_filtered,z_filtered,x_norm,y_norm,z_norm,acc_magnitude,acc_magnitude_norm
UMAFall_Subject_01_ADL_Aplausing_2_2017-04-14_23-38-59.csv,ADL,0,ADL_Aplausing,67,156,76,F,202.0,-106.1666641235352,-11.8333330154419,129.1666717529297,-14.95942317795722,3.2828677682325624,15.638031998864452,-0.7689380351533572,0.12269650734417378,1.3067546946911783,167.61687693398588,1.5211600727462573
UMAFall_Subject_01_ADL_Aplausing_2_2017-04-14_23-38-59.csv,ADL,0,ADL_Aplausing,67,156,76,F,204.0,0.99169921875,-0.081298828125,-0.1142578125,0.6090359943022211,-0.36266000505853246,-4.617983600939123,0.7645651072337845,-0.45008509356722726,-0.013364424241524495,1.001564619803008,0.8873077270519713
UMAFall_Subject_01_ADL_Aplausing_2_2017-04-14_23-38-59.csv,ADL,0,ADL_Aplausing,67,156,76,F,208.0,-0.8017578125,0.364990234375,0.377685546875,0.3226224208281432,0.3102940278249396,-0.39933981623873355,0.7363531878598079,-0.3443512431440282,0.26157179353091864,0.9584778731990481,0.8539400442051659
UMAFall_Subject_01_ADL_Aplausing_2_2017-04-14_23-38-59.csv,ADL,0,ADL_Aplausing,67,156,76,F,214.0,0.87158203125,-0.130615234375,0.54052734375,-21.1004241185313,7.351538029057997,18.694266237392252,-1.373830538359635,0.7619618237821054,1.505934697803755,1.0338691338801749,2.176197482555332
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,109.0,0.3940679132938385,0.7956897616386414,-0.3436300456523895,-0.49591873414185134,-0.050648046438150754,-0.024058945562326864,0.6557263628522104,-0.40106209325670034,0.2860294885750733,0.9520994303849685,0.8201467758403692
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,140.0,-3.4296875,-0.6953125,-2.6171875,-4.2312818448698595,2.7706489729494277,-26.199382283595885,0.287790717784319,0.04221721330924776,-1.4198610214578355,4.369884006523371,1.449348512469551
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,141.0,-8.5,-58.5,-124.1666641235352,-16.041566933856323,-3.1621482130520326,-10.006305072677065,-0.8755298842133347,-0.8899378219581865,-0.36453053382261286,137.52040023053598,1.3005477366061176
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,158.0,0.15625,0.3046875,0.03125,-2.9533788646278794,0.2534994984801862,-20.002601253532838,0.413664975100598,-0.3532747415958667,-1.0160062222097028,0.34383876694789667,1.15247143055411
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,160.0,-63.66666793823242,47.5,101.0,-23.353587858543833,8.87155129777948,14.443116915744065,-1.5957686015546537,1.0007847563197647,1.2288800386930079,128.49394774212968,2.2490428425638838
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,162.0,-0.804443359375,0.407470703125,0.228271484375,9.327138393928031,-0.01092615580265302,-10.989552420185372,1.6233037452424157,-0.3948210303642105,-0.4286104421189992,0.9301985610215074,1.724733488522025
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,175.0,-2.0625,-2.5,0.8671875,4.927612939322654,-7.054182152383618,-4.639837097902713,1.1899476863672318,-1.5014502199447493,-0.014788653948251816,3.354984412803769,1.915867157072344
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,176.0,-105.1666641235352,-13.16666698455811,84.83333587646484,-16.893515233284905,-4.182980683857457,14.90488181340691,-0.9594473342236112,-1.0503299772927777,1.258974045426624,135.75744266258044,1.8996704702149054
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,180.0,0.977783203125,-0.058349609375,-0.093017578125,-4.740765911166225,7.287030099726163,-19.91479110349502,0.23760621281713495,0.7518264038012529,-1.0102834848169453,0.983929336419969,1.281550768996647
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,216.0,0.89599609375,-0.132568359375,0.654296875,-7.481522735365658,4.839910160083373,-4.769848412967614,-0.03236007966721376,0.36733741789361884,-0.02326171331420257,1.117357494518833,0.3694929778048992
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,335.0,-0.40625,-0.3125,-2.3046875,-23.501045010212426,10.050555792625566,2.975017410412782,-1.6102932248940116,1.1860287385456973,0.48148441489830124,2.36099127172386,2.057069682967938
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,337.0,0.0,55.66666793823242,-101.8333358764648,-18.453450202476937,10.485406858790647,-48.18771219726042,-1.1131019220480782,1.254352093989841,-2.8528780217365033,116.05518607573866,3.3092760645601946
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,ADL,0,ADL_Aplausing,67,156,76,F,340.0,0.709716796875,0.037353515625,0.802490234375,-13.767736467053378,2.6505962554774594,-6.2599638525215475,-0.6515561352689887,0.02335465293838556,-0.12037508052502911,1.0719532607176954,0.6629939647025004
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,116.0,-0.0951733291149139,0.922882080078125,-0.1895827054977417,-3.6191025951904106,-0.5026146840307754,1.634843423924995,0.3480907637105333,-0.47207462980504694,0.39414298817290205,0.9469482026636863,0.7066613977089868
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,171.0,-4.5390625,0.578125,0.5859375,-0.006739403158291225,-0.6636044155499055,16.87197840355636,0.7039108384611258,-0.4973691720179505,1.387173088552795,4.613094368039473,1.6331306559433534
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,177.0,-5.3125,2.3046875,-2.40625,-7.34796887065367,1.5366679484667696,4.0800018172991885,-0.019204938946627094,-0.15166462511092266,0.5534981351912203,6.270907413218302,0.5742222338521373
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,179.0,53.83333206176758,-27.16666603088379,-139.0,-12.451713207023817,-1.4217712505030526,4.4750350492536635,-0.5219270061188228,-0.6164915708826698,0.579243125342291,151.51585852347637,0.9939779952000168
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,183.0,-2.1796875,-1.0,0.765625,1.7203326242246657,-4.150766270787587,-4.047015265861477,0.8740285329494702,-1.0452684816087323,0.023846556947119724,2.5173834110602322,1.362747494340995
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,184.0,-87.16666412353516,45.0,81.66666412353516,-6.321535872742146,12.531817454914979,-13.071215572355072,0.08189936497523219,1.5758820370499,-0.5642759836869858,127.64196552659119,1.6758636837302145
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,186.0,0.9677734375,-0.055908203125,-0.17236328125,0.7913751910478108,2.0825521699921103,-1.571605124060312,0.7825256342259446,-0.06589585368409426,0.185173262058036,0.9845914148673547,0.8068319333880424
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,190.0,-4.46875,-2.3046875,-1.3125,-7.010355796359793,4.349943425208015,7.116889324191541,0.014050163861694429,0.29035434486606626,0.751417278773206,5.196534160876483,0.8056866509543725
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,191.0,0.0,0.0,0.0,10.672019134657061,0.39545715116596714,-9.637022121816472,1.7557753546177837,-0.330970500173621,-0.3404637334528658,0.0,1.8188469208993496
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,192.0,0.99365234375,0.005615234375,-0.00390625,-10.45416712427165,4.754288131485285,-24.392354593344695,-0.32516744494003946,0.35388457219785824,-1.3020939418173296,0.9936758877451022,1.3879541746779274
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,195.0,-0.616943359375,0.689453125,0.2998046875,-27.83609715348506,1.0125662164463294,8.903934629391486,-2.0372986215466273,-0.23401095403110977,0.8678820722647873,0.9725469504842164,2.226783799860453
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,ADL,0,ADL_HandsUp,67,156,76,F,202.0,0.19183349609375,0.0086669921875,0.2056884765625,1.5279670050810608,-0.7315826499672948,-3.3843597783865613,0.8550803969663283,-0.5080498427899555,0.0670329463913394,0.28139466300505966,0.9968804060351956
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,371.0,-0.0180267486721277,0.9129943251609802,-0.1948323398828507,-2.088033830605441,0.9839784227052986,-6.646142390283112,0.49890201199934514,-0.2385026389897269,-0.1455429951382791,0.9337254639925315,0.5718124603538121
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,391.0,-0.03125,0.2265625,-1.8125,-10.918095790091865,-3.6960271818235544,7.479001206389559,-0.3708647139508637,-0.9738203403321488,0.7750167283553313,1.82687256777977,1.2986599325955503
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,399.0,-0.453125,0.8984375,-2.78125,0.29422876247549695,-5.132937992692286,-17.89000641399207,0.7335563944311277,-1.1995862995565587,-0.8783248097672983,2.957678780654054,1.6578801963191896
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,400.0,-39.66666793823242,43.66666793823242,80.33333587646484,-5.613048585164292,13.222639103779906,7.023469511612275,0.15168581396293268,1.6844232290496215,0.7453289500954675,99.66778460059582,1.8481897750420446
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,408.0,0.970458984375,-0.083740234375,-0.006103515625,-8.407490369954656,-3.720269016607081,-11.06002649144406,-0.12356848132594628,-0.9776291926574742,-0.4332033576605196,0.974084349586996,1.0764261038276866
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,413.0,-5.453125,-0.9921875,-2.921875,-4.918640082742085,-1.8008825617859874,2.8132226966263714,0.2200854936474996,-0.6760571529613996,0.4709399771751314,6.265649353132224,0.8528044093964631
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,414.0,59.33333206176758,-25.33333396911621,-84.83333587646484,8.698775974900139,-4.80066052242633,-9.799692238426669,1.5614096468300158,-1.147379202751504,-0.3510652226726024,106.57822000517672,1.9691942287876723
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,416.0,-1.40625,-3.375,0.5625,-9.018666096627326,5.081374972944206,-24.751425946201486,-0.18376967959695428,0.40527612270544366,-1.3254952349113118,3.699266185677911,1.398198000480232
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,417.0,-51.16666793823242,35.66666793823242,-39.66666793823242,-25.946215594143816,8.232182473467741,-11.710006778342622,-1.8511440844840685,0.900327779570002,-0.4755636826433103,73.91605816762332,2.112696227202358
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,421.0,0.701904296875,0.091064453125,0.713623046875,2.864229710869348,-1.4573761518014485,-30.893735775256783,0.9867031244121097,-0.6220857766148008,-1.7258000529932447,1.0050971244738998,2.0830169447468605
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,423.0,-0.770751953125,0.546875,0.1796875,-6.935684559124476,7.624613450476815,13.753475141668936,0.021405328279656282,0.8048671551296762,1.1839349068784335,0.9619867132799975,1.4317720451281841
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,ADL,0,ADL_HandsUp,67,156,76,F,433.0,0.9853515625,-0.0859375,-0.10595703125,5.0332183324386826,-4.625006736050633,-20.250677512871697,1.2003498848381646,-1.11978065921453,-1.0321737755615925,0.9947511488300754,1.9391057923019557
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,82.0,-0.2123565375804901,0.902496576309204,0.2435073703527451,-0.09687166531852978,0.24023657258478723,0.05677762046748979,0.6950327532425531,-0.35535859896839683,0.2912977455923054,0.958588132995145,0.833189437359755
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,126.0,-4.0234375,-4.9296875,1.5703125,0.7386133204226334,-1.566513945035379,0.23215852651214441,0.7773285563708603,-0.6392333952357484,0.3027276186601131,6.554063587707915,1.0509533906096173
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,127.0,0.0,0.0,0.0,-15.555034326557983,1.4107863567801084,-3.7963038227237957,-0.8276061125728345,-0.17144301224592684,0.04018584972612368,0.0,0.8461320739305932
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,132.0,-0.0625,2.515625,-0.7109375,-18.668581316051654,4.18424594885459,6.329374574369811,-1.1342924737296418,0.26432012659236687,0.7000935980345687,2.6149010534877317,1.3589023479597433
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,144.0,-1.46875,0.6484375,0.21875,-5.968160491895621,-6.726286801143139,-12.953466618321848,0.11670706501635017,-1.4499316372059392,-0.556602083324513,1.6203546884575148,1.5574749342306007
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,145.0,-33.83333206176758,43.0,81.66666412353516,-12.24130965624875,7.513464506804122,18.946686439005788,-0.5012021223835141,0.7874035466055853,1.5223853532899265,98.3012634072835,1.7857393641291799
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,153.0,10.8671875,-23.5859375,-42.328125,-0.5010411558600789,-2.4558655759347046,-19.232168242517574,0.6552218010510316,-0.778967415273073,-0.9657957875520595,49.659464132526516,1.4031633354257347
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,154.0,-10.16666698455811,-55.33333206176758,-157.1666717529297,-12.671372217359254,-6.6939099272584315,-31.853272316938284,-0.54356355851466,-1.4448446158445718,-1.7883346875933779,166.9326255245687,2.362451747852191
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,156.0,0.706787109375,0.05126953125,0.79150390625,-13.073409384141556,11.674340886099714,2.8052543579429967,-0.5831644754580422,1.4411561942162772,0.4704206669391067,1.06238176585551,1.6242867928563698
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,158.0,1.02978515625,-0.13671875,0.2744140625,-7.595816680430232,0.014337125900075479,10.466321634711763,-0.043618106037906355,-0.39085168934204595,0.9697055008029895,1.074454541770918,1.0464207282558204
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,189.0,0.99169921875,-0.080322265625,-0.15478515625,24.17081469660795,-8.487811808517836,-14.88975813358913,3.0854153134377444,-1.7267006474880013,-0.6827935071283285,1.0069148183534844,3.6010400936129856
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,ADL,0,ADL_HandsUp,67,156,76,F,195.0,0.18798828125,0.1083984375,0.636474609375,-6.7784553105102825,2.8500185903278403,7.600722342095375,0.03689250939098024,0.05468768653916121,0.7829495025789555,0.6724505509841072,0.7857236943715029
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,109.0,-0.0082618705928325,0.9369195103645324,-0.1538170576095581,0.11296850249307802,0.26457907786304846,-0.03852778306472704,0.7157021433972016,-0.35153392939774386,0.2850865297329685,0.9494978223350856,0.8468057575479475
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,153.0,-1.9453125,0.6484375,0.75,-11.17573080292133,2.9622541968424625,-10.843377346109172,-0.39624192677529735,0.07232203041927135,-0.41908396298253625,2.183394585058436,0.5812654373414214
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,161.0,-1.6328125,0.671875,-2.7578125,4.52049897111829,2.7055156964499565,-16.461549378722886,1.1498467012508937,0.0319835394200232,-0.7852298260306615,3.274602641686087,1.3927513284357467
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,162.0,0.0,0.0,0.0,-9.282529623766406,-1.5145690043521034,-5.180928391355169,-0.20976040504717294,-0.6310718592019812,-0.05005249732629209,0.0,0.6669005709180325
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,165.0,-1.875,2.75,0.4296875,-4.774301701882754,9.152581714913332,-7.502528383868068,0.23430291607612733,1.044939968470407,-0.20135513241411346,3.3560030315326372,1.0896519093445471
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,166.0,23.0,-28.5,-131.3333282470703,-10.532285872770428,-2.87468142155019,-5.070558112003862,-0.3328621914128107,-0.8447713332396979,-0.042859477790159,136.34402483590074,0.908995477861227
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,172.0,0.986328125,0.029052734375,0.072998046875,-7.74504558930265,8.872707392718027,3.0427551861534057,-0.05831724859008776,1.0009664007759003,0.48589900138934045,0.9894523466990437,1.1141958878565907
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,188.0,0.0,0.0,0.0,-5.272419097701658,0.3440935790883887,3.6328333008364213,0.18523803538921416,-0.3390406921657571,0.5243553995402368,0.0,0.6513142910500987
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,189.0,-98.83333587646484,45.16666793823242,79.5,-12.563684244941369,12.555225152060451,27.28902598170426,-0.5329562246563176,1.5795598305213592,2.0660698638336163,134.64139843715478,2.654749758044633
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,196.0,0.1932373046875,0.01177978515625,0.18707275390625,-12.233792452987643,0.15891252531225092,18.514858814423818,-0.5004616730753764,-0.36813615022740304,1.494242409753712,0.26921299098536366,1.618254148898818
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,231.0,-0.722900390625,0.53466796875,0.31982421875,-4.598814807960427,12.429338744511199,-12.6673794746847,0.2515884868766827,1.5597806867229427,-0.5379572957484259,0.9543282152761053,1.669014861962515
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,ADL,0,ADL_MakingACall,67,156,76,F,238.0,0.967041015625,-0.021728515625,-0.183349609375,-4.616444180863264,3.023274396042676,-1.5972186639966564,0.2498519824194538,0.08190946180352812,0.18350398393140172,0.9845087777923884,0.32063824658105095
